trip_nb,local_dtm,latitude,longitude
1,19MAY17:07:44:36,40.063465,-83.084824
1,19MAY17:07:44:37,40.063499,-83.084816
1,19MAY17:07:44:38,40.063511,-83.084808
1,19MAY17:07:44:39,40.063526,-83.084824
1,19MAY17:07:44:41,40.063541,-83.084831
1,19MAY17:07:44:42,40.063557,-83.084854
1,19MAY17:07:44:43,40.063572,-83.084869
1,19MAY17:07:44:44,40.063576,-83.084885
1,19MAY17:07:44:45,40.063583,-83.084892
1,19MAY17:07:44:46,40.063587,-83.084908
1,19MAY17:07:44:47,40.063595,-83.084915
1,19MAY17:07:44:48,40.063602,-83.084923
1,19MAY17:07:45:57,40.063381,-83.084694
1,19MAY17:07:45:58,40.063423,-83.084641
1,19MAY17:07:45:59,40.063427,-83.084595
1,19MAY17:07:46:00,40.063423,-83.084557
1,19MAY17:07:46:01,40.063408,-83.084518
1,19MAY17:07:46:02,40.0634,-83.084488
1,19MAY17:07:46:03,40.063396,-83.08445
1,19MAY17:07:46:04,40.063396,-83.084404
1,19MAY17:07:46:05,40.063408,-83.084343
1,19MAY17:07:46:06,40.063412,-83.084282
1,19MAY17:07:46:07,40.063435,-83.084236
1,19MAY17:07:46:09,40.063438,-83.084236
1,19MAY17:07:46:10,40.063438,-83.084236
1,19MAY17:07:46:11,40.063438,-83.084236
1,19MAY17:07:46:12,40.063442,-83.084229
1,19MAY17:07:46:13,40.063442,-83.084229
1,19MAY17:07:46:14,40.063438,-83.084229
1,19MAY17:07:46:15,40.063438,-83.084229
1,19MAY17:07:46:16,40.063438,-83.084236
1,19MAY17:07:46:17,40.063446,-83.084236
1,19MAY17:07:46:18,40.063454,-83.084244
1,19MAY17:07:46:19,40.063454,-83.084244
1,19MAY17:07:46:20,40.063454,-83.084251
1,19MAY17:07:46:21,40.063454,-83.084251
1,19MAY17:07:46:22,40.063454,-83.084259
1,19MAY17:07:46:23,40.063457,-83.084259
1,19MAY17:07:46:24,40.063461,-83.084259
1,19MAY17:07:46:25,40.063461,-83.084259
1,19MAY17:07:46:26,40.063473,-83.084244
1,19MAY17:07:46:27,40.063496,-83.084229
1,19MAY17:07:46:28,40.063515,-83.084206
1,19MAY17:07:46:29,40.063538,-83.084167
1,19MAY17:07:46:30,40.063564,-83.084129
1,19MAY17:07:46:31,40.063602,-83.084061
1,19MAY17:07:46:32,40.063648,-83.084015
1,19MAY17:07:46:33,40.06377,-83.083916
1,19MAY17:07:46:34,40.063835,-83.083862
1,19MAY17:07:46:35,40.063904,-83.083847
1,19MAY17:07:46:36,40.063927,-83.083801
1,19MAY17:07:46:37,40.064034,-83.083824
1,19MAY17:07:46:38,40.064156,-83.083839
1,19MAY17:07:46:39,40.064232,-83.083832
1,19MAY17:07:46:40,40.064293,-83.083817
1,19MAY17:07:46:41,40.064316,-83.083809
1,19MAY17:07:46:42,40.0644,-83.083794
1,19MAY17:07:46:43,40.064392,-83.083801
1,19MAY17:07:46:44,40.064465,-83.083855
1,19MAY17:07:46:45,40.064503,-83.08387
1,19MAY17:07:46:46,40.064526,-83.083862
1,19MAY17:07:46:47,40.064522,-83.083862
1,19MAY17:07:46:48,40.06448,-83.083839
1,19MAY17:07:46:49,40.06451,-83.083839
1,19MAY17:07:46:50,40.064552,-83.083817
1,19MAY17:07:46:51,40.064529,-83.083755
1,19MAY17:07:46:52,40.064545,-83.083717
1,19MAY17:07:46:53,40.064537,-83.083641
1,19MAY17:07:46:54,40.064564,-83.083527
1,19MAY17:07:46:55,40.064548,-83.083405
1,19MAY17:07:46:56,40.064529,-83.083237
1,19MAY17:07:46:57,40.064514,-83.083076
1,19MAY17:07:46:58,40.064518,-83.082947
1,19MAY17:07:46:59,40.064491,-83.082726
1,19MAY17:07:47:00,40.06448,-83.082527
1,19MAY17:07:47:01,40.064476,-83.082336
1,19MAY17:07:47:02,40.064472,-83.082153
1,19MAY17:07:47:03,40.064468,-83.081947
1,19MAY17:07:47:05,40.064453,-83.081726
1,19MAY17:07:47:07,40.064438,-83.081291
1,19MAY17:07:47:08,40.06443,-83.081085
1,19MAY17:07:47:09,40.064411,-83.080856
1,19MAY17:07:47:10,40.064415,-83.080658
1,19MAY17:07:47:11,40.064407,-83.080437
1,19MAY17:07:47:12,40.064381,-83.079987
1,19MAY17:07:47:14,40.064373,-83.079758
1,19MAY17:07:47:15,40.064369,-83.079559
1,19MAY17:07:47:16,40.064354,-83.079346
1,19MAY17:07:47:17,40.064354,-83.079346
1,19MAY17:07:47:18,40.064354,-83.079346
1,19MAY17:07:47:19,40.064354,-83.079346
1,19MAY17:07:47:20,40.064354,-83.079346
1,19MAY17:07:47:21,40.064354,-83.079346
1,19MAY17:07:47:22,40.064354,-83.079346
1,19MAY17:07:47:23,40.064354,-83.079346
1,19MAY17:07:47:26,40.064354,-83.079346
1,19MAY17:07:47:27,40.064354,-83.079346
1,19MAY17:07:47:28,40.064354,-83.079346
1,19MAY17:07:47:29,40.064354,-83.079346
1,19MAY17:07:47:30,40.064354,-83.079346
1,19MAY17:07:47:31,40.064354,-83.079346
1,19MAY17:07:47:32,40.064354,-83.079346
1,19MAY17:07:47:33,40.064354,-83.079346
1,19MAY17:07:47:34,40.064354,-83.079346
1,19MAY17:07:47:35,40.064354,-83.079346
1,19MAY17:07:47:36,40.064354,-83.079346
1,19MAY17:07:47:37,40.064354,-83.079346
1,19MAY17:07:47:39,40.064354,-83.079346
1,19MAY17:07:47:40,40.064354,-83.079346
1,19MAY17:07:47:41,40.064354,-83.079346
1,19MAY17:07:47:42,40.064281,-83.075768
1,19MAY17:07:47:43,40.064281,-83.075768
1,19MAY17:07:47:45,40.064278,-83.075775
1,19MAY17:07:47:46,40.064278,-83.075775
1,19MAY17:07:47:47,40.064274,-83.075768
1,19MAY17:07:47:48,40.064278,-83.075775
1,19MAY17:07:47:49,40.064278,-83.075768
1,19MAY17:07:47:50,40.064278,-83.075768
1,19MAY17:07:47:51,40.064281,-83.075768
1,19MAY17:07:47:52,40.064281,-83.07576
1,19MAY17:07:47:53,40.064281,-83.07576
1,19MAY17:07:47:54,40.064278,-83.07576
1,19MAY17:07:47:55,40.064278,-83.07576
1,19MAY17:07:47:56,40.064278,-83.07576
1,19MAY17:07:47:57,40.064278,-83.07576
1,19MAY17:07:47:58,40.064278,-83.07576
1,19MAY17:07:47:59,40.064278,-83.07576
1,19MAY17:07:48:00,40.064278,-83.07576
1,19MAY17:07:48:01,40.064278,-83.07576
1,19MAY17:07:48:02,40.064278,-83.075752
1,19MAY17:07:48:03,40.064278,-83.075752
1,19MAY17:07:48:04,40.064278,-83.075752
1,19MAY17:07:48:05,40.064278,-83.075752
1,19MAY17:07:48:06,40.064278,-83.075752
1,19MAY17:07:48:07,40.064278,-83.075752
1,19MAY17:07:48:08,40.064278,-83.075752
1,19MAY17:07:48:10,40.064278,-83.075752
1,19MAY17:07:48:12,40.064278,-83.075752
1,19MAY17:07:48:14,40.064262,-83.075684
1,19MAY17:07:48:15,40.064281,-83.075584
1,19MAY17:07:48:16,40.064259,-83.07547
1,19MAY17:07:48:17,40.064266,-83.075386
1,19MAY17:07:48:18,40.064274,-83.075272
1,19MAY17:07:48:19,40.064266,-83.075134
1,19MAY17:07:48:20,40.064266,-83.074982
1,19MAY17:07:48:21,40.064259,-83.074844
1,19MAY17:07:48:22,40.064255,-83.074692
1,19MAY17:07:48:23,40.064262,-83.074577
1,19MAY17:07:48:24,40.064251,-83.074432
1,19MAY17:07:48:25,40.064232,-83.074265
1,19MAY17:07:48:26,40.064228,-83.074059
1,19MAY17:07:48:27,40.064217,-83.073868
1,19MAY17:07:48:28,40.064205,-83.073685
1,19MAY17:07:48:29,40.064209,-83.073509
1,19MAY17:07:48:30,40.064205,-83.073311
1,19MAY17:07:48:31,40.064217,-83.073105
1,19MAY17:07:48:32,40.064201,-83.072929
1,19MAY17:07:48:33,40.064201,-83.072762
1,19MAY17:07:48:34,40.064205,-83.072586
1,19MAY17:07:48:36,40.064171,-83.07235
1,19MAY17:07:48:37,40.064156,-83.072159
1,19MAY17:07:48:37,40.064129,-83.071991
1,19MAY17:07:48:38,40.06411,-83.071808
1,19MAY17:07:48:39,40.064106,-83.071587
1,19MAY17:07:48:40,40.064098,-83.07135
1,19MAY17:07:48:41,40.064095,-83.071182
1,19MAY17:07:48:42,40.064114,-83.071014
1,19MAY17:07:48:43,40.064117,-83.070801
1,19MAY17:07:48:44,40.064102,-83.07058
1,19MAY17:07:48:46,40.064095,-83.070358
1,19MAY17:07:48:47,40.064091,-83.070137
1,19MAY17:07:48:47,40.064083,-83.069916
1,19MAY17:07:48:48,40.064064,-83.069679
1,19MAY17:07:48:49,40.064064,-83.069519
1,19MAY17:07:48:51,40.064053,-83.069298
1,19MAY17:07:48:51,40.064053,-83.069107
1,19MAY17:07:48:52,40.064056,-83.068939
1,19MAY17:07:48:53,40.064003,-83.068733
1,19MAY17:07:48:54,40.063995,-83.068542
1,19MAY17:07:48:55,40.06398,-83.068352
1,19MAY17:07:48:56,40.063965,-83.068161
1,19MAY17:07:48:57,40.063953,-83.067993
1,19MAY17:07:48:58,40.063934,-83.067787
1,19MAY17:07:48:59,40.063938,-83.067619
1,19MAY17:07:49:00,40.063938,-83.067451
1,19MAY17:07:49:01,40.063923,-83.067299
1,19MAY17:07:49:02,40.063919,-83.067162
1,19MAY17:07:49:03,40.063919,-83.067047
1,19MAY17:07:49:04,40.063927,-83.066933
1,19MAY17:07:49:05,40.063911,-83.066841
1,19MAY17:07:49:06,40.063904,-83.066757
1,19MAY17:07:49:07,40.063866,-83.066711
1,19MAY17:07:49:09,40.063812,-83.066643
1,19MAY17:07:49:09,40.063732,-83.066597
1,19MAY17:07:49:10,40.063637,-83.066536
1,19MAY17:07:49:11,40.063511,-83.066582
1,19MAY17:07:49:12,40.063396,-83.066574
1,19MAY17:07:49:13,40.063271,-83.066589
1,19MAY17:07:49:14,40.063152,-83.066597
1,19MAY17:07:49:16,40.06292,-83.066589
1,19MAY17:07:49:18,40.062611,-83.066612
1,19MAY17:07:49:19,40.062424,-83.066628
1,19MAY17:07:49:20,40.062256,-83.066635
1,19MAY17:07:49:21,40.062103,-83.06665
1,19MAY17:07:49:22,40.061932,-83.066658
1,19MAY17:07:49:23,40.061764,-83.066666
1,19MAY17:07:49:24,40.061573,-83.066658
1,19MAY17:07:49:25,40.061413,-83.066666
1,19MAY17:07:49:26,40.061275,-83.066673
1,19MAY17:07:49:27,40.061108,-83.066673
1,19MAY17:07:49:28,40.060959,-83.066681
1,19MAY17:07:49:29,40.060799,-83.066681
1,19MAY17:07:49:30,40.060658,-83.066704
1,19MAY17:07:49:31,40.060516,-83.066704
1,19MAY17:07:49:32,40.060379,-83.066719
1,19MAY17:07:49:33,40.060226,-83.066734
1,19MAY17:07:49:34,40.060093,-83.06675
1,19MAY17:07:49:35,40.059937,-83.066765
1,19MAY17:07:49:36,40.059788,-83.06678
1,19MAY17:07:49:37,40.059628,-83.066788
1,19MAY17:07:49:38,40.059467,-83.066772
1,19MAY17:07:49:39,40.059299,-83.06678
1,19MAY17:07:49:40,40.059132,-83.06678
1,19MAY17:07:49:41,40.058968,-83.066788
1,19MAY17:07:49:42,40.058819,-83.066811
1,19MAY17:07:49:43,40.058666,-83.066818
1,19MAY17:07:49:44,40.058514,-83.066833
1,19MAY17:07:49:45,40.058357,-83.066826
1,19MAY17:07:49:46,40.05822,-83.066818
1,19MAY17:07:49:47,40.058044,-83.066826
1,19MAY17:07:49:48,40.057884,-83.066833
1,19MAY17:07:49:49,40.057724,-83.066849
1,19MAY17:07:49:50,40.057568,-83.066864
1,19MAY17:07:49:51,40.057392,-83.066872
1,19MAY17:07:49:52,40.057243,-83.066872
1,19MAY17:07:49:53,40.057095,-83.066879
1,19MAY17:07:49:54,40.056946,-83.066887
1,19MAY17:07:49:55,40.056805,-83.066895
1,19MAY17:07:49:56,40.056648,-83.066895
1,19MAY17:07:49:57,40.056503,-83.066902
1,19MAY17:07:49:59,40.05637,-83.06691
1,19MAY17:07:50:00,40.056236,-83.066925
1,19MAY17:07:50:01,40.056095,-83.066933
1,19MAY17:07:50:02,40.05595,-83.06694
1,19MAY17:07:50:03,40.05582,-83.066948
1,19MAY17:07:50:04,40.055691,-83.06694
1,19MAY17:07:50:05,40.055553,-83.066956
1,19MAY17:07:50:06,40.055416,-83.066956
1,19MAY17:07:50:07,40.05518,-83.066971
1,19MAY17:07:50:09,40.055073,-83.066971
1,19MAY17:07:50:10,40.054974,-83.066978
1,19MAY17:07:50:11,40.054882,-83.066978
1,19MAY17:07:50:12,40.054798,-83.066978
1,19MAY17:07:50:13,40.054733,-83.066978
1,19MAY17:07:50:14,40.054653,-83.066971
1,19MAY17:07:50:15,40.054634,-83.066971
1,19MAY17:07:50:16,40.054607,-83.066971
1,19MAY17:07:50:17,40.054581,-83.066978
1,19MAY17:07:50:18,40.054596,-83.066978
1,19MAY17:07:50:20,40.054604,-83.066978
1,19MAY17:07:50:21,40.0546,-83.066978
1,19MAY17:07:50:22,40.0546,-83.066978
1,19MAY17:07:50:23,40.0546,-83.066978
1,19MAY17:07:50:25,40.054604,-83.066986
1,19MAY17:07:50:26,40.054604,-83.066978
1,19MAY17:07:50:27,40.054607,-83.066978
1,19MAY17:07:50:28,40.054611,-83.066971
1,19MAY17:07:50:29,40.054611,-83.066971
1,19MAY17:07:50:30,40.054615,-83.066971
1,19MAY17:07:50:31,40.054615,-83.066971
1,19MAY17:07:50:32,40.054615,-83.066971
1,19MAY17:07:50:33,40.054615,-83.066971
1,19MAY17:07:50:34,40.054615,-83.066971
1,19MAY17:07:50:35,40.054615,-83.066971
1,19MAY17:07:50:36,40.054615,-83.066971
1,19MAY17:07:50:37,40.054615,-83.066971
1,19MAY17:07:50:38,40.054615,-83.066971
1,19MAY17:07:50:39,40.054615,-83.066971
1,19MAY17:07:50:40,40.054615,-83.066971
1,19MAY17:07:50:42,40.054615,-83.066971
1,19MAY17:07:50:43,40.054615,-83.066971
1,19MAY17:07:50:44,40.054615,-83.066971
1,19MAY17:07:50:45,40.054615,-83.066971
1,19MAY17:07:50:46,40.054615,-83.066971
1,19MAY17:07:50:47,40.054615,-83.066971
1,19MAY17:07:50:49,40.054615,-83.066971
1,19MAY17:07:50:51,40.054573,-83.066971
1,19MAY17:07:50:54,40.054474,-83.066978
1,19MAY17:07:50:55,40.054359,-83.066986
1,19MAY17:07:50:57,40.054176,-83.066994
1,19MAY17:07:51:00,40.053947,-83.067009
1,19MAY17:07:51:01,40.053871,-83.067017
1,19MAY17:07:51:02,40.053799,-83.067017
1,19MAY17:07:51:03,40.053638,-83.067024
1,19MAY17:07:51:04,40.053501,-83.067024
1,19MAY17:07:51:05,40.053371,-83.067017
1,19MAY17:07:51:06,40.053211,-83.067032
1,19MAY17:07:51:07,40.053085,-83.067017
1,19MAY17:07:51:08,40.052933,-83.067009
1,19MAY17:07:51:09,40.05278,-83.067009
1,19MAY17:07:51:10,40.052643,-83.067009
1,19MAY17:07:51:11,40.052505,-83.067001
1,19MAY17:07:51:12,40.052349,-83.067009
1,19MAY17:07:51:13,40.052185,-83.067001
1,19MAY17:07:51:14,40.052036,-83.066994
1,19MAY17:07:51:15,40.051861,-83.066994
1,19MAY17:07:51:16,40.051731,-83.066986
1,19MAY17:07:51:17,40.051563,-83.066978
1,19MAY17:07:51:18,40.05127,-83.066971
1,19MAY17:07:51:19,40.051109,-83.066971
1,19MAY17:07:51:21,40.050945,-83.066971
1,19MAY17:07:51:22,40.050785,-83.066963
1,19MAY17:07:51:23,40.050621,-83.066963
1,19MAY17:07:51:24,40.050442,-83.066963
1,19MAY17:07:51:25,40.050289,-83.066971
1,19MAY17:07:51:26,40.050133,-83.066963
1,19MAY17:07:51:27,40.049973,-83.066963
1,19MAY17:07:51:28,40.049824,-83.066956
1,19MAY17:07:51:29,40.049667,-83.066948
1,19MAY17:07:51:30,40.049362,-83.06694
1,19MAY17:07:51:32,40.049191,-83.066925
1,19MAY17:07:51:33,40.049042,-83.066971
1,19MAY17:07:51:35,40.048763,-83.066948
1,19MAY17:07:51:36,40.048611,-83.066948
1,19MAY17:07:51:37,40.048454,-83.06694
1,19MAY17:07:51:38,40.048306,-83.06694
1,19MAY17:07:51:39,40.048172,-83.066933
1,19MAY17:07:51:40,40.048046,-83.066948
1,19MAY17:07:51:41,40.047794,-83.06694
1,19MAY17:07:51:42,40.047684,-83.06691
1,19MAY17:07:51:43,40.047626,-83.066872
1,19MAY17:07:51:45,40.047714,-83.066887
1,19MAY17:07:51:46,40.04768,-83.066856
1,19MAY17:07:51:47,40.047646,-83.066887
1,19MAY17:07:51:48,40.047646,-83.066872
1,19MAY17:07:51:49,40.047649,-83.066872
1,19MAY17:07:51:50,40.047646,-83.066879
1,19MAY17:07:51:52,40.047653,-83.066887
1,19MAY17:07:51:53,40.047653,-83.066887
1,19MAY17:07:51:54,40.047657,-83.066887
1,19MAY17:07:51:55,40.047661,-83.066887
1,19MAY17:07:51:56,40.047657,-83.066887
1,19MAY17:07:51:57,40.047657,-83.066895
1,19MAY17:07:51:58,40.047653,-83.066895
1,19MAY17:07:51:59,40.047657,-83.066895
1,19MAY17:07:52:00,40.047657,-83.066895
1,19MAY17:07:52:01,40.047657,-83.066895
1,19MAY17:07:52:03,40.047665,-83.066872
1,19MAY17:07:52:05,40.047665,-83.06691
1,19MAY17:07:52:07,40.047661,-83.06691
1,19MAY17:07:52:09,40.047657,-83.066902
1,19MAY17:07:52:11,40.047653,-83.066895
1,19MAY17:07:52:13,40.047577,-83.066872
1,19MAY17:07:52:14,40.047558,-83.066864
1,19MAY17:07:52:15,40.047535,-83.066864
1,19MAY17:07:52:16,40.047424,-83.066872
1,19MAY17:07:52:17,40.04739,-83.066917
1,19MAY17:07:52:18,40.04734,-83.066956
1,19MAY17:07:52:19,40.047302,-83.066963
1,19MAY17:07:52:20,40.04718,-83.066956
1,19MAY17:07:52:21,40.047047,-83.06694
1,19MAY17:07:52:22,40.046928,-83.06694
1,19MAY17:07:52:23,40.046799,-83.066925
1,19MAY17:07:52:24,40.046684,-83.066902
1,19MAY17:07:52:25,40.046543,-83.066887
1,19MAY17:07:52:27,40.046432,-83.066887
1,19MAY17:07:52:28,40.046219,-83.066864
1,19MAY17:07:52:29,40.046104,-83.066849
1,19MAY17:07:52:30,40.04594,-83.066879
1,19MAY17:07:52:31,40.045818,-83.066902
1,19MAY17:07:52:32,40.045666,-83.066895
1,19MAY17:07:52:33,40.045521,-83.066856
1,19MAY17:07:52:34,40.045372,-83.066849
1,19MAY17:07:52:36,40.045223,-83.066849
1,19MAY17:07:52:38,40.044891,-83.066956
1,19MAY17:07:52:38,40.044754,-83.066948
1,19MAY17:07:52:39,40.044647,-83.066917
1,19MAY17:07:52:40,40.044487,-83.066917
1,19MAY17:07:52:41,40.044342,-83.06691
1,19MAY17:07:52:42,40.044212,-83.066887
1,19MAY17:07:52:43,40.044071,-83.066872
1,19MAY17:07:52:44,40.043919,-83.066864
1,19MAY17:07:52:47,40.043652,-83.066856
1,19MAY17:07:52:48,40.043365,-83.066849
1,19MAY17:07:52:49,40.043217,-83.066841
1,19MAY17:07:52:50,40.043068,-83.066841
1,19MAY17:07:52:52,40.042931,-83.066833
1,19MAY17:07:52:53,40.042774,-83.066826
1,19MAY17:07:52:54,40.042629,-83.066818
1,19MAY17:07:52:55,40.042473,-83.066803
1,19MAY17:07:52:56,40.042362,-83.066795
1,19MAY17:07:52:57,40.042236,-83.066826
1,19MAY17:07:52:58,40.042126,-83.066818
1,19MAY17:07:52:59,40.041996,-83.066826
1,19MAY17:07:53:00,40.041882,-83.066826
1,19MAY17:07:53:01,40.04179,-83.066833
1,19MAY17:07:53:02,40.041565,-83.066811
1,19MAY17:07:53:03,40.041466,-83.066826
1,19MAY17:07:53:04,40.041401,-83.066795
1,19MAY17:07:53:05,40.041374,-83.06675
1,19MAY17:07:53:06,40.041405,-83.066765
1,19MAY17:07:53:08,40.04142,-83.066772
1,19MAY17:07:53:09,40.041382,-83.066757
1,19MAY17:07:53:11,40.041355,-83.066765
1,19MAY17:07:53:12,40.041309,-83.066765
1,19MAY17:07:53:13,40.041309,-83.06678
1,19MAY17:07:53:15,40.041267,-83.066765
1,19MAY17:07:53:17,40.041229,-83.066765
1,19MAY17:07:53:20,40.04121,-83.066765
1,19MAY17:07:53:21,40.041206,-83.066772
1,19MAY17:07:53:22,40.041203,-83.066772
1,19MAY17:07:53:23,40.041206,-83.066772
1,19MAY17:07:53:25,40.04121,-83.066772
1,19MAY17:07:53:26,40.041222,-83.066772
1,19MAY17:07:53:27,40.041225,-83.066772
1,19MAY17:07:53:28,40.041229,-83.066765
1,19MAY17:07:53:30,40.041233,-83.066765
1,19MAY17:07:53:31,40.041241,-83.066772
1,19MAY17:07:53:32,40.041245,-83.06678
1,19MAY17:07:53:33,40.041248,-83.066788
1,19MAY17:07:53:34,40.041252,-83.066788
1,19MAY17:07:53:35,40.04126,-83.066795
1,19MAY17:07:53:36,40.041267,-83.066795
1,19MAY17:07:53:37,40.041271,-83.066795
1,19MAY17:07:53:38,40.041275,-83.066795
1,19MAY17:07:53:39,40.041275,-83.066803
1,19MAY17:07:53:40,40.041279,-83.066803
1,19MAY17:07:53:41,40.041279,-83.066803
1,19MAY17:07:53:42,40.041283,-83.066811
1,19MAY17:07:53:44,40.041283,-83.066811
1,19MAY17:07:53:45,40.041283,-83.066811
1,19MAY17:07:53:46,40.041286,-83.066811
1,19MAY17:07:53:47,40.041286,-83.066811
1,19MAY17:07:53:49,40.041286,-83.066811
1,19MAY17:07:53:50,40.041286,-83.066811
1,19MAY17:07:53:51,40.041286,-83.066811
1,19MAY17:07:53:52,40.041286,-83.066811
1,19MAY17:07:53:53,40.041286,-83.066811
1,19MAY17:07:53:54,40.041286,-83.066811
1,19MAY17:07:53:55,40.041286,-83.066811
1,19MAY17:07:53:56,40.041286,-83.066811
1,19MAY17:07:53:57,40.041286,-83.066811
1,19MAY17:07:53:58,40.041286,-83.066811
1,19MAY17:07:53:59,40.041286,-83.066811
1,19MAY17:07:54:00,40.041286,-83.066811
1,19MAY17:07:54:01,40.041286,-83.066811
1,19MAY17:07:54:02,40.041286,-83.066811
1,19MAY17:07:54:03,40.041286,-83.066811
1,19MAY17:07:54:04,40.041286,-83.066811
1,19MAY17:07:54:05,40.041286,-83.066811
1,19MAY17:07:54:06,40.041286,-83.066811
1,19MAY17:07:54:08,40.041286,-83.066811
1,19MAY17:07:54:09,40.04129,-83.066811
1,19MAY17:07:54:10,40.04129,-83.066811
1,19MAY17:07:54:11,40.04129,-83.066811
1,19MAY17:07:54:12,40.04129,-83.066811
1,19MAY17:07:54:13,40.04129,-83.066811
1,19MAY17:07:54:14,40.04129,-83.066811
1,19MAY17:07:54:15,40.04129,-83.066811
1,19MAY17:07:54:17,40.04129,-83.066811
1,19MAY17:07:54:18,40.04129,-83.066811
1,19MAY17:07:54:19,40.04129,-83.066811
1,19MAY17:07:54:21,40.04129,-83.066811
1,19MAY17:07:54:22,40.041275,-83.066811
1,19MAY17:07:54:23,40.041252,-83.066811
1,19MAY17:07:54:24,40.041225,-83.066818
1,19MAY17:07:54:25,40.04118,-83.066818
1,19MAY17:07:54:26,40.041126,-83.066811
1,19MAY17:07:54:27,40.041,-83.06678
1,19MAY17:07:54:29,40.040878,-83.066803
1,19MAY17:07:54:30,40.040817,-83.066818
1,19MAY17:07:54:31,40.040764,-83.066833
1,19MAY17:07:54:32,40.04071,-83.066849
1,19MAY17:07:54:33,40.040657,-83.066849
1,19MAY17:07:54:35,40.040558,-83.066925
1,19MAY17:07:54:37,40.040581,-83.067123
1,19MAY17:07:54:38,40.040665,-83.067261
1,19MAY17:07:54:39,40.040661,-83.067375
1,19MAY17:07:54:40,40.040665,-83.067528
1,19MAY17:07:54:41,40.040642,-83.067688
1,19MAY17:07:54:42,40.040604,-83.067856
1,19MAY17:07:54:43,40.040581,-83.06797
1,19MAY17:07:54:45,40.040634,-83.068314
1,19MAY17:07:54:46,40.040604,-83.068497
1,19MAY17:07:54:47,40.040604,-83.068649
1,19MAY17:07:54:48,40.040623,-83.068787
1,19MAY17:07:54:50,40.040611,-83.069145
1,19MAY17:07:54:51,40.040615,-83.069328
1,19MAY17:07:54:52,40.040634,-83.069504
1,19MAY17:07:54:53,40.040672,-83.069656
1,19MAY17:07:54:55,40.040676,-83.070007
1,19MAY17:07:54:56,40.040688,-83.070183
1,19MAY17:07:54:58,40.040707,-83.070526
1,19MAY17:07:54:59,40.040714,-83.070679
1,19MAY17:07:55:00,40.040737,-83.070786
1,19MAY17:07:55:01,40.040745,-83.070862
1,19MAY17:07:55:02,40.040787,-83.070976
1,19MAY17:07:55:03,40.040752,-83.070999
1,19MAY17:07:55:05,40.040611,-83.071091
1,19MAY17:07:55:06,40.040581,-83.071152
1,19MAY17:07:55:07,40.040565,-83.071152
1,19MAY17:07:55:08,40.040619,-83.071136
1,19MAY17:07:55:09,40.040653,-83.071098
1,19MAY17:07:55:10,40.040668,-83.071198
1,19MAY17:07:55:12,40.040691,-83.071159
1,19MAY17:07:55:13,40.040691,-83.071182
1,19MAY17:07:55:14,40.040634,-83.071236
1,19MAY17:07:55:15,40.040634,-83.071251
1,19MAY17:07:55:16,40.04055,-83.071274
1,19MAY17:07:55:17,40.040462,-83.071274
1,19MAY17:07:55:18,40.04039,-83.071304
1,19MAY17:07:55:19,40.040321,-83.07132
1,19MAY17:07:55:20,40.040245,-83.071327
1,19MAY17:07:55:21,40.040157,-83.071335
1,19MAY17:07:55:22,40.040077,-83.071327
1,19MAY17:07:55:24,40.039845,-83.07135
1,19MAY17:07:55:25,40.039757,-83.071373
1,19MAY17:07:55:26,40.039604,-83.071342
1,19MAY17:07:55:28,40.039349,-83.071289
1,19MAY17:07:55:29,40.039261,-83.07132
1,19MAY17:07:55:30,40.039135,-83.071335
1,19MAY17:07:55:31,40.039009,-83.071342
1,19MAY17:07:55:32,40.038891,-83.071358
1,19MAY17:07:55:33,40.038757,-83.071373
1,19MAY17:07:55:34,40.038635,-83.071396
1,19MAY17:07:55:35,40.038509,-83.071419
1,19MAY17:07:55:36,40.038422,-83.071426
1,19MAY17:07:55:37,40.038292,-83.071426
1,19MAY17:07:55:39,40.037998,-83.071434
1,19MAY17:07:55:40,40.037933,-83.071419
1,19MAY17:07:55:41,40.037846,-83.071434
1,19MAY17:07:55:43,40.037628,-83.071449
1,19MAY17:07:55:44,40.037521,-83.07148
1,19MAY17:07:55:46,40.03717,-83.071564
1,19MAY17:07:55:47,40.03706,-83.071587
1,19MAY17:07:55:48,40.036884,-83.071617
1,19MAY17:07:55:49,40.036789,-83.071648
1,19MAY17:07:55:51,40.036533,-83.071678
1,19MAY17:07:55:52,40.036392,-83.071693
1,19MAY17:07:55:53,40.03627,-83.071671
1,19MAY17:07:55:55,40.036079,-83.071678
1,19MAY17:07:55:56,40.036282,-83.071625
1,19MAY17:07:55:57,40.036186,-83.071594
1,19MAY17:07:55:58,40.036083,-83.071632
1,19MAY17:07:55:59,40.036011,-83.071693
1,19MAY17:07:56:00,40.035831,-83.071724
1,19MAY17:07:56:01,40.035683,-83.071663
1,19MAY17:07:56:02,40.035587,-83.071632
